record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_2zeiaus78DDmjFONA,5150861,new_entry,original,,,"Latvia will stop nearly all foreigners entering the country from March 17 2020 on. All international travel, by air, railway, sea and road, will be cancelled. Latvians and foreigners with residency rights in Latvia will be able to enter the country, and tourists will be able to leave after the deadline.",2020-03-15,2020-03-17,2020-05-15,Latvia,LVA,LV,National,0,,,,External Border Restrictions,,,,All countries,All countries,,,,,All (Travelers + Residents),Inbound/Outbound,All kinds of transport,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,54.7169715793808,53.7385487006181,52.6339344346581,181,https://www.mk.gov.lv/en/aktualitates/regarding-declation-emergency-situation,2020-04-02,2020-04-02T21:56:47Z
R_3EgUPWF3mPVfFYOCs,8443883,new_entry,original,,,The Latvian airline airBaltic suspended all flights from 17 March including those from Tallinn Airport.,2020-03-15,2020-03-17,2020-04-14,Latvia,LVA,LV,National,0,,,,External Border Restrictions,Other External Border Restriction,,,"Estonia,Lithuania",One or more countries and one or more regional groupings,,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",54.7169715793808,53.7385487006181,52.6339344346581,181,https://www.err.ee/1064089/air-baltic-peatab-teisipaevast-koik-lennud,2020-07-22,2020-07-22T20:31:11Z
R_6RmwSjlkjwAXoJ3NA,5150861,update,original,End of Policy,,"Latvia will stop nearly all foreigners entering the country from March 17 2020 on. All international travel, by air, railway, sea and road, will be cancelled. Latvians and foreigners with residency rights in Latvia will be able to enter the country, and tourists will be able to leave after the deadline. Starting 15 May, Latvia will allow citizens to/from between Estonia and Lithuania. UPDATE: Originally, Latvia restricted all travel in and out of the country starting 17 March. On 15 May, Latvia has opened a 'travel bubble' with Estonia and Lithuania to allow citizens of these countries to travel freely between these three countries.",2020-03-15,2020-03-17,2020-05-15,Latvia,LVA,LV,National,0,,,,External Border Restrictions,,,,All countries,All countries,,,,,All (Travelers + Residents),Inbound/Outbound,All kinds of transport,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,54.7169715793808,53.7385487006181,52.6339344346581,181,NA ; https://www.bbc.com/news/world-europe-52673373,2020-05-26,2020-05-26T14:58:38Z
R_3EceKcVUa6ZboEFNA,5150861,update,original,,,"Latvia has suspended all international air travel, among other forms of travel, from 17 March to 12 May. UPDATE: Originally Latvia suspended all international air travel from 17 March to 13 April, but now it has been extended to 12 April.",2020-04-09,2020-04-13,2020-05-15,Latvia,LVA,LV,National,0,,,,External Border Restrictions,,,,All countries,All countries,,,,,All (Travelers + Residents),Inbound/Outbound,All kinds of transport,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,55.4096479080674,54.3559189206071,53.4770446731847,166,https://www.airbaltic.com/en/travel-updates,2020-04-13,2020-04-13T13:06:54Z
R_1gRrrWtTJ3FQFvRNA,5150861,update,original,,,"Latvia has extended its international air travel ban to 12 May. UPDATE: Latvia originally announced a ban on international air travel (among other forms of international travel) from 17 March to 14 April, but now this has been extended to 12 May.",2020-04-09,2020-04-14,2020-05-15,Latvia,LVA,LV,National,0,,,,External Border Restrictions,,,,All countries,All countries,,,,,All (Travelers + Residents),Inbound/Outbound,All kinds of transport,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,56.2740391699972,54.3466253032342,52.4039689843058,161,https://www.airbaltic.com/en/travel-updates,2020-04-15,2020-04-15T12:27:29Z
R_QnbMpdogVJmOEXnFj,8995966,new_entry,original,,,"From July 16, the government of Latvia will not accept applications for the long term category D visa for residents of countries with a total of 14 days of 16 or more new Covid-19 infections per 100,000 inhabitants.",2020-07-15,2020-07-16,,Latvia,LVA,LV,National,0,,,,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa),,,Bolivia,One or more countries and one or more regional groupings,,,,,Foreign Travelers,Inbound,Not Applicable,Mandatory (Unspecified/Implied),National Government,,,,,https://www.mk.gov.lv/lv/aktualitates/ministru-kabinets-pastiprina-covid-19-izplatibas-kontroli-iecelotaju-vidu,2020-07-15,2020-07-15T23:46:56Z
R_1Gxey4DxkxvOYZ7Cs,4878654,new_entry,original,,,"On September 11, the government of Latvia restricted travelers from Estonia. The government will require travelers coming from Estonia to self-quarantine for two weeks, granting an exception to truck drivers, diplomats and others who need to cross the border for work to skip the self-quarantine with proof of employment.",2020-09-11,2020-09-11,,Latvia,LVA,LV,National,0,,,,External Border Restrictions,Other External Border Restriction,,,Estonia,One or more countries and one or more regional groupings,,,,,Foreign Travelers,Inbound,All kinds of transport,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,,,,,https://apnews.com/d1822eaeb66d3ff28514878b83f7f6a9,2020-09-14,2020-09-14T03:07:07Z
R_2xFws9dfwHstQcINA,4382498,new_entry,original,,,"On February 25, the Ministry of Health of Latvia announced persons returning from China, South Korea, Iran, Lombardy and Veneto in Italy who exhibit symptoms such as cough, fever, sore throat or difficulty breathing should call 113 to report their symptoms.",2020-02-25,2020-02-25,,Latvia,LVA,LV,National,0,,,,Health Monitoring,,,,Latvia,,,,,,,,,Mandatory (Unspecified/Implied),Ministry/Department of Health,57.0732113551567,49.143160855626,40.4588194000398,107,https://www.mk.gov.lv/lv/aktualitates/krizes-vadibas-padome-latvija-viss-ir-sagatavots-lai-iespejami-attalinatu-virusa,2020-07-07,2020-07-07T00:28:55Z
R_28TJyMQKUcqhDNcNA,2161609,new_entry,original,,,"Latvia government stated on 29th March: For the purposes of conducting an epidemiological investigation and verifying the veracity of information on movement provided by a person and upon the request of the Centre for Disease Prevention and Control, the State Police will have the right to request information from electronic communications operators on specific persons who may have a status of the infected person or contact person.",2020-03-29,2020-03-29,,Latvia,LVA,LV,National,1,,,,Health Monitoring,,,,Latvia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Police",55.341165491865,54.2401949968346,53.4225133714299,172,https://www.mk.gov.lv/en/aktualitates/stricter-rules-physical-distancing-persons-are-introduced-limit-spread-covid-19,2020-04-03,2020-04-03T18:59:50Z
R_3rH59X1LFvwlYp1NA,5563266,new_entry,original,,,"From July 16, the government of Latvia announced all passengers of international transport will have to submit a completed questionnaire to the carrier before entering Latvia, indicating the countries visited during the last 14 days, contact information and chosen address where the two-week self-isolation period is planned. Information on passengers who have been in Covid-19-affected countries will be passed on to the National Police for self-isolation control and the Center for Disease Prevention and Control to identify possible contact persons promptly if necessary.",2020-07-15,2020-07-16,,Latvia,LVA,LV,National,0,,,,Health Monitoring,,,,All countries,All countries,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound,All kinds of transport,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Police,Other (Please specify in the text box)",,,,,https://www.mk.gov.lv/lv/aktualitates/ministru-kabinets-pastiprina-covid-19-izplatibas-kontroli-iecelotaju-vidu,2020-07-15,2020-07-15T23:12:11Z
R_3R9I3JFuCLSrgKeCu,3739451,new_entry,original,,,"During Latvia's state of emergency (14 March-14 April), non-essential hospital services like in-patient surgical operations, paid visits to specialists, use of a podologist, and consultation of a physician in the Rare Diseases Room are restricted.",2020-03-14,2020-03-14,2020-04-14,Latvia,LVA,LV,National,1,,,,Health Resources,Other Health Infrastructure,,,Latvia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",54.3445429242054,53.296942453413,52.3579865879048,185,https://www.corona24.news/c/2020/03/20/eastern-hospital-covid-19-restricts-outpatient-services-in-latvia-news.html,2020-04-20,2020-04-20T10:22:44Z
R_3IXegv4omqWM959Bl,8284696,new_entry,correction,,,"On March 19, Latvia relieves alcohol used for the production of disinfectants from excise tax (part of an comprehensive law on support measures for Covid-19-related damages and threats",2020-03-19,2020-03-19,,Latvia,LVA,LV,National,0,,,,Health Resources,Hand Sanitizer,,,Latvia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound/Outbound,Not Applicable,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",56.6605088086832,53.8268675695509,50.9052118356556,178,https://bnn-news.com/latvian-government-compiles-all-support-measures-for-covid-19-related-damages-in-one-law-211551,2020-08-11,2020-08-11T11:56:56Z
R_8CiiPhzxQtLRJLPNA,4050228,new_entry,original,,,Latvia made prioritization of medical item supply for national purposes,2020-03-29,2020-03-29,,Latvia,LVA,LV,National,0,,,,Health Resources,,,,All countries,All countries,,,,,Other,Inbound,Not Applicable,Mandatory (Unspecified/Implied),National Government,55.341165491865,54.2401949968346,53.4225133714299,172,https://www.mk.gov.lv/en/aktualitates/stricter-rules-physical-distancing-persons-are-introduced-limit-spread-covid-19,2020-04-03,2020-04-03T18:54:31Z
R_1GvpRjBj9TjoDIDCu,6266939,new_entry,original,,,"On April 23, the government of Latvia approved the use of accelerated Covid-19 testing processes. These tests are approved to be used in cases such as a patient in need of emergency surgery is admitted to hospital or in certain circumstances such as a heart attack or stroke.",2020-04-23,2020-04-23,,Latvia,LVA,LV,National,0,,,,Health Resources,Other Health Infrastructure,,,Latvia,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",60.1311147904755,54.6289177663565,47.0900329659455,169,https://www.mk.gov.lv/lv/aktualitates/latvija-laboratorijas-vares-izmantot-atros-molekulari-biologiskos-covid-19-testus,2020-07-09,2020-07-09T01:58:29Z
R_eRNYqDslUrivSCtBo,7266821,new_entry,original,,,"On 30 April 2020, the government of Latvia approved the allocation of funding in the amount of five million euros for the state research program Covid-19 disease control and mitigation in Latvia.",2020-04-30,2020-04-30,,Latvia,LVA,LV,National,0,,,,Health Resources,Health Research Facilities,,,Latvia,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",,,,,https://www.mk.gov.lv/lv/aktualitates/zinatnei-pieskirts-finansejums-covid-19-seku-mazinasanai,2020-07-10,2020-07-10T01:10:40Z
R_eQnqFSkb3hlxVtvBo,2499966,new_entry,original,,,"On April 30, the Ministry of Education and Science of Latvia allocated half a million euro to Covid-19 epidemiological research.

",2020-04-30,2020-04-30,,Latvia,LVA,LV,National,0,,,,Health Resources,Health Research Facilities,,,Latvia,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",,,,,https://www.mk.gov.lv/lv/aktualitates/zinatnei-pieskirts-finansejums-covid-19-seku-mazinasanai,2020-07-10,2020-07-10T02:28:30Z
R_1guKQ3DbK5E5poGCv,2000530,new_entry,original,,,"On July 14, the government of Latvia decided to allocate 3.2 million euros to the health sector to cover the expenses of medical institutions for the diagnosis and treatment of Covid-19.",2020-07-14,2020-07-14,,Latvia,LVA,LV,National,0,,,,Health Resources,Other Health Materials,,,Latvia,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",,,,,https://www.mk.gov.lv/lv/aktualitates/pieskir-32-miljonus-eiro-covid-19-arstniecibas-izdevumu-segsanai,2020-07-22,2020-07-22T03:42:40Z
R_DD134RMdgZz3V6xDg,1950580,new_entry,original,,,"On August 11, the government of Latvia and the Latvia Ministry of Health allocated €5 millions to the health sector to cover reimbursement of patient co-payments, to provide drug supplies to medical institutions and for the organization and performance of laboratory tests (test kits, testing sites, PPE for staff).",2020-08-11,2020-08-11,,Latvia,LVA,LV,National,0,,,,Health Resources,Personal Protective Equipment,,,Latvia,,,,,,,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",,,,,https://www.mk.gov.lv/lv/aktualitates/pieskir-5-miljonus-eiro-covid-19-arstniecibai-un-zalu-krajumu-veidosanai,2020-08-19,2020-08-19T00:09:20Z
