record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_3hiq8UN1oxszh8sFh,6008865,new_entry,correction,Change of Policy,Strengthening,"Greece On 20 March, the authorities announced restrictions on travel to the Greek islands, with effect from 6am local time on Saturday 21 March. In order to purchase a ticket to travel to an island, you will need to provide proof of permanent residence (via a tax certificate) on the island to which you wish to travel. One-way travel from islands to the mainland is not restricted.",2020-03-20,2020-04-21,2020-06-14,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa),,"",Greece,"One or more countries, but not all countries",,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound/Outbound,Land Border,Mandatory (Unspecified/Implied),Provincial/State Government,56.5237349210837,51.2559702571426,46.3061222804563,34,https://www.gov.uk/foreign-travel-advice/greece/coronavirus,2020-08-09,2020-08-09T10:00:48Z
R_20NZydYSlhNgJL2NA,6008865,update,original,Change of Policy,Strengthening,"Greece On 20 March, the authorities announced restrictions on travel to the Greek islands, with effect from 6am local time on Saturday 21 March. In order to purchase a ticket to travel to an island, you will need to provide proof of permanent residence (via a tax certificate) on the island to which you wish to travel. One-way travel from islands to the mainland is not restricted.
25.05.20 Extension of flight suspension",2020-03-20,2020-04-21,2020-06-14,Greece,GRC,GR,Provincial,0,,,External Border Restrictions,,,"",Greece,"One or more countries, but not all countries",,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound/Outbound,Land Border,,Provincial/State Government,56.5237349210837,51.2559702571426,46.3061222804563,34,NA,2020-05-25,2020-05-25T19:35:27Z
R_2ElS8WFJIYXNGo2NA,6887684,new_entry,original,,,"Greece ""Health screenings in airports and border crossings""",2020-02-04,2020-02-04,,Greece,GRC,GR,National,0,,,Health Monitoring,,,"",,One or more regional groupings,Europe,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),Ministry/Department of Health,50.0029862924122,46.242153090751,40.8301799381584,11,https://www.skai.gr/news/ygeia/koronoios-enisxyontai-ta-metra-sto-eleytherios-venizelos-poia-tha-einai-i-diadikasia,2020-04-01,2020-04-01T21:11:37Z
R_1F3dvo0ixPLIjU4Ay,5314038,new_entry,original,,,"Greece ""Legislative Initiative for the immediate recruitment of medical, nursing and paramedical staff to the islands' hospitals""",2020-02-20,2020-02-20,,Greece,GRC,GR,Provincial,0,,,Health Resources,Doctors,,"",,One or more regional groupings,Europe,,,,Health Staff,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,49.613142428018,46.6008826263443,42.0305123238484,7,https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6700-shmeia-synenteykshs-ypoyrgoy-ygeias-basilh-kikilia-sthn-ekpomph-laquo-ektos-grammhs-raquo-toy-alpha-kai-stoys-dhmosiografoys-takh-xatzh-kai-lida-mpola,2020-03-31,2020-03-31T20:53:31Z
R_1F3dvo0ixPLIjU4Cm,5314038,new_entry,original,,,"Greece ""Legislative Initiative for the immediate recruitment of medical, nursing and paramedical staff to the islands' hospitals""",2020-02-20,2020-02-20,,Greece,GRC,GR,Provincial,0,,,Health Resources,Nurses,,"",,One or more regional groupings,Europe,,,,Health Staff,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,49.613142428018,46.6008826263443,42.0305123238484,7,https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6700-shmeia-synenteykshs-ypoyrgoy-ygeias-basilh-kikilia-sthn-ekpomph-laquo-ektos-grammhs-raquo-toy-alpha-kai-stoys-dhmosiografoys-takh-xatzh-kai-lida-mpola,2020-03-31,2020-03-31T20:53:31Z
R_1F3dvo0ixPLIjU4Bq,5314038,new_entry,original,,,"Greece ""Legislative Initiative for the immediate recruitment of medical, nursing and paramedical staff to the islands' hospitals""",2020-02-20,2020-02-20,,Greece,GRC,GR,Provincial,0,,,Health Resources,Health Volunteers,,"",,One or more regional groupings,Europe,,,,Health Staff,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,49.613142428018,46.6008826263443,42.0305123238484,7,https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6700-shmeia-synenteykshs-ypoyrgoy-ygeias-basilh-kikilia-sthn-ekpomph-laquo-ektos-grammhs-raquo-toy-alpha-kai-stoys-dhmosiografoys-takh-xatzh-kai-lida-mpola,2020-03-31,2020-03-31T20:53:31Z
R_1F3dvo0ixPLIjU4Fa,5314038,new_entry,original,,,"Greece ""Legislative Initiative for the immediate recruitment of medical, nursing and paramedical staff to the islands' hospitals""",2020-02-20,2020-02-20,,Greece,GRC,GR,Provincial,0,,,Health Resources,Unspecified Health Staff,,"",,One or more regional groupings,Europe,,,,Health Staff,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,49.613142428018,46.6008826263443,42.0305123238484,7,https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6700-shmeia-synenteykshs-ypoyrgoy-ygeias-basilh-kikilia-sthn-ekpomph-laquo-ektos-grammhs-raquo-toy-alpha-kai-stoys-dhmosiografoys-takh-xatzh-kai-lida-mpola,2020-03-31,2020-03-31T20:53:31Z
R_2zdpwT1MCr1KPguAy,8615193,new_entry,correction,,,"Greece ""the Ministry of Health is recruiting 2,000 health professionals in Hospitals, Health Centers and EKAB immediately""",2020-03-11,2020-03-11,,Greece,GRC,GR,Provincial,0,,,Health Resources,Doctors,,"",,One or more regional groupings,Europe,,,,Health Staff,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,54.0401310720637,48.4823729944696,42.1973878542516,30,https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6835-2-000-proslhpseis-epaggelmatiwn-ygeias,2020-07-27,2020-07-27T12:49:09Z
R_2zdpwT1MCr1KPguCm,8615193,new_entry,correction,,,"Greece ""the Ministry of Health is recruiting 2,000 health professionals in Hospitals, Health Centers and EKAB immediately""",2020-03-11,2020-03-11,,Greece,GRC,GR,Provincial,0,,,Health Resources,Nurses,,"",,One or more regional groupings,Europe,,,,Health Staff,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,54.0401310720637,48.4823729944696,42.1973878542516,30,https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6835-2-000-proslhpseis-epaggelmatiwn-ygeias,2020-07-27,2020-07-27T12:49:09Z
R_2zdpwT1MCr1KPguFa,8615193,new_entry,correction,,,"Greece ""the Ministry of Health is recruiting 2,000 health professionals in Hospitals, Health Centers and EKAB immediately""",2020-03-11,2020-03-11,,Greece,GRC,GR,Provincial,0,,,Health Resources,Unspecified Health Staff,,"",,One or more regional groupings,Europe,,,,Health Staff,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Ministry/Department of Health,54.0401310720637,48.4823729944696,42.1973878542516,30,https://www.moh.gov.gr/articles/ministry/grafeio-typoy/press-releases/6835-2-000-proslhpseis-epaggelmatiwn-ygeias,2020-07-27,2020-07-27T12:49:09Z
