record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_WpRfYrtWUap4bp7Et,4557681,new_entry,original,,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-01-31,2021-01-31T16:40:46Z
R_WpRfYrtWUap4bp7Bu,4557681,new_entry,original,,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-01-31,2021-01-31T16:40:46Z
R_2vYQfjs7WSbkNv4Bu,1470596,update,original,End of Policy,,"Regional Government of Castilla and Leon published a document on March 11 according to which the teaching practices in health and socio-health centers for students of vocational training cycles and university degrees are suspended, with the exception of those in the last year of studies in medicine and nursing who express their express consent in writing.

This policy ended on March 14 with the Royal Decree 463/2020 that declared the national state of alarm for the management of the health crisis situation caused by COVID-19. UPDATE: The original policy was supposed to end on March 26, but it actually ended on March 14 with the Royal Decree 463/2020  that declared the national state of alarm for the management of the health crisis situation caused by COVID-19.",2020-03-11,2020-03-12,2020-03-26,Spain,ESP,ES,Provincial,1,Castille and Leon,ES-CL,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions allowed to open with conditions,Spain,One or more provinces within a country,,Castille and Leon,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,52.2946877291882,50.0424097721774,47.5436661989195,81,NA ; https://www.boe.es/diario_boe/txt.php?id=BOE-A-2020-3692,2020-07-27,2020-07-27T12:42:26Z
R_3s0uZF2DS5MULQODq,4557681,update,original,Change of Policy,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date. UPDATE: On March 14, the National Government of Spain announces a nationwide state of emergency. Due to this, all educational centers are forced to close under a national government mandate. This new national mandate replaces the previous where the Valencian Community mandated school closings.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-02-01,2021-02-01T22:48:46Z
R_3s0uZF2DS5MULQODs,4557681,update,original,Change of Policy,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date. UPDATE: On March 14, the National Government of Spain announces a nationwide state of emergency. Due to this, all educational centers are forced to close under a national government mandate. This new national mandate replaces the previous where the Valencian Community mandated school closings.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-02-01,2021-02-01T22:48:46Z
R_3s0uZF2DS5MULQOEt,4557681,update,original,Change of Policy,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date. UPDATE: On March 14, the National Government of Spain announces a nationwide state of emergency. Due to this, all educational centers are forced to close under a national government mandate. This new national mandate replaces the previous where the Valencian Community mandated school closings.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-02-01,2021-02-01T22:48:46Z
R_3s0uZF2DS5MULQOBu,4557681,update,original,Change of Policy,,"On March 12, the Generalitat of Valencia ordered the suspension of schools, universities and nurseries in the province. School teachers still have to go to their educational centers and it’s up to the directors to decide if they can work from home. This policy will enter into force on the 13th of March 2020 and does not have an end date. UPDATE: On March 14, the National Government of Spain announces a nationwide state of emergency. Due to this, all educational centers are forced to close under a national government mandate. This new national mandate replaces the previous where the Valencian Community mandated school closings.",2020-03-12,2020-03-12,2021-02-08,Spain,ESP,ES,Provincial,1,Valencia,ES-VC,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Spain,One or more provinces within a country,,Valencia,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",52.2946877291882,50.0424097721774,47.5436661989195,81,https://www.levante-emv.com/comunitat-valenciana/2020/03/12/educacion-suspende-clases-forma-indefinida-11594556.html,2021-02-01,2021-02-01T22:48:46Z
R_2R8nugl36N3J9ZNDq,5808019,new_entry,original,,,"As of March 13th 2020, the government of Basque country has suspended all face to face activities of Basque language learning centers/schools.",2020-03-13,2020-03-13,,Spain,ESP,ES,Provincial,1,Basque Country,ES-PV,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities allowed to open with conditions,Spain,One or more provinces within a country,,Basque Country,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",51.6659542121091,50.3846377411967,48.8836553271526,85,https://www.irekia.euskadi.eus/es/news/60995-gobierno-vasco-decidido-hoy-suspender-actividad-presencial-los-euskaltegis-comunidad-autonoma-euskadi,2020-07-14,2020-07-14T19:26:24Z
R_2R8nugl36N3J9ZNDs,5808019,new_entry,original,,,"As of March 13th 2020, the government of Basque country has suspended all face to face activities of Basque language learning centers/schools.",2020-03-13,2020-03-13,,Spain,ESP,ES,Provincial,1,Basque Country,ES-PV,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools allowed to open with conditions,Spain,One or more provinces within a country,,Basque Country,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",51.6659542121091,50.3846377411967,48.8836553271526,85,https://www.irekia.euskadi.eus/es/news/60995-gobierno-vasco-decidido-hoy-suspender-actividad-presencial-los-euskaltegis-comunidad-autonoma-euskadi,2020-07-14,2020-07-14T19:26:24Z
R_2R8nugl36N3J9ZNEt,5808019,new_entry,original,,,"As of March 13th 2020, the government of Basque country has suspended all face to face activities of Basque language learning centers/schools.",2020-03-13,2020-03-13,,Spain,ESP,ES,Provincial,1,Basque Country,ES-PV,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with conditions,Spain,One or more provinces within a country,,Basque Country,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",51.6659542121091,50.3846377411967,48.8836553271526,85,https://www.irekia.euskadi.eus/es/news/60995-gobierno-vasco-decidido-hoy-suspender-actividad-presencial-los-euskaltegis-comunidad-autonoma-euskadi,2020-07-14,2020-07-14T19:26:24Z
