record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_1P4SiTt6hRDYNskDx,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. As of May 15, museums, libraries and archives are allowed to open again with respective protective measures. Events are still prohibited.",2020-05-08,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Restaurants,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-12,2020-05-12T08:55:48Z
R_1P4SiTt6hRDYNskEh,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. As of May 15, museums, libraries and archives are allowed to open again with respective protective measures. Events are still prohibited.",2020-05-08,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Shopping Centers,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-12,2020-05-12T08:55:48Z
R_1P4SiTt6hRDYNskAr,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. As of May 15, museums, libraries and archives are allowed to open again with respective protective measures. Events are still prohibited.",2020-05-08,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Commercial Businesses,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-12,2020-05-12T08:55:48Z
R_1P4SiTt6hRDYNskDb,6227030,update,original,End of Policy,Relaxing,"In Liechtenstein, as of March 16, 2020, the following measures are in effect: Public and private museums, libraries, courses and educational training workshops, casinos, sports centers, fitness centers, gyms, wellness centers, youth centers, public baths, and the cable railway Malbun will be closed. As of May 15, museums, libraries and archives are allowed to open again with respective protective measures. Events are still prohibited.",2020-05-08,2020-05-15,2020-05-15,Liechtenstein,LIE,LI,National,0,,,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-12,2020-05-12T08:55:48Z
R_33CFbNR9YKPde4kNA,1891588,new_entry,correction,,,"On February 28, 2020, Liechtenstein restricted events and gathers to a maximum of 1,000 people until at least the 15th of March.",2020-02-28,2020-02-28,2020-09-30,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,50.5282443656988,49.0596678825555,46.9025951215299,92,https://www.regierung.li/media/attachments/86-durchfuehrung-veranstaltungen.pdf?t=637206550288692988 ; https://www.gesetze.li/konso/pdf/2020072000?version=1,2020-03-29,2020-03-29T15:02:27Z
R_ZlVqg2HpWCb58mRNA,6731753,new_entry,correction,,,"On March 13, 2020, Liechtenstein announced restaurants, casinos, bars, and clubs have to restrict the number of guests to 50 people.
",2020-03-13,2020-03-13,2020-04-30,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,53.8467886300695,52.5017675389715,51.2239187998155,173,https://www.regierung.li/media/attachments/117-corona-ausbreitung-verhindern-0313.pdf?t=637202928948956282,2020-03-29,2020-03-29T16:28:45Z
R_cSDh4Ogdl24vON3NA,1891588,update,original,End of Policy,,"On March 13, 2020, Liechtenstein restricted events and gathering to a maximum of 100 people until at least the August 31, 2020",2020-03-13,2020-03-13,2020-09-30,Liechtenstein,LIE,LI,National,0,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,53.8467886300695,52.5017675389715,51.2239187998155,173,NA,2020-05-07,2020-05-07T12:56:20Z
R_1gBLE969S2MgwBmNA,1891588,update,original,,,"On March 13, 2020, Liechtenstein restricted events and gathering to a maximum of 100 people until at least the April 30, 2020",2020-03-13,2020-03-13,2020-09-30,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,53.8467886300695,52.5017675389715,51.2239187998155,173,https://www.regierung.li/media/attachments/117-corona-ausbreitung-verhindern-0313.pdf?t=637202928948956282,2020-03-29,2020-03-29T16:33:05Z
R_ulCw2PmeEDKkWFXNA,8772657,new_entry,original,,,"On March 16, 2020, Liechtenstein further prohibits private and public events and gatherings of more than 5 people.",2020-03-16,2020-03-16,,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,54.4060208170437,53.423547878521,52.5535439037983,178,https://www.regierung.li/media/attachments/120-corona-massnahmen-verschaerft-0316.pdf?t=637211145608019099,2020-03-29,2020-03-29T19:42:24Z
R_3nirYgQgTV2z5LpNA,1257699,new_entry,correction,,,"From March 19, 2020, Liechtenstein announces a general ban on private as well as public events.",2020-03-17,2020-03-19,,Liechtenstein,LIE,LI,National,0,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",55.6028108491276,53.6506409387726,51.7935397456088,173,https://www.regierung.li/media/attachments/126-corona-generelles-veranstaltungsverbot-weitere-schliessungen.pdf?t=637200718318783345,2020-07-28,2020-07-28T21:23:28Z
