record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_xz4eSQqHb2UtZEREo,3773368,update,original,End of Policy,,"On the 27th of Febuary, Malta announces a mandatory self quarantnie for travellers from Italy, China (including Hong Kong), Singapore, Japan, Iran, or South Korea. From 11th of March Maltese police will enforce a mandatory quarantine for travellers returning from China, Hong Kong, Singapore, Japan, Iran, South Korea, Italty, Switzerland, Germany, France, Spain.",2020-02-27,2020-02-27,2020-03-11,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Mandatory with Fines,"National Government,Ministry/Department of Health",51.0224087140836,48.5830621430194,46.1811905965958,68,NA,2020-12-15,2020-12-15T02:03:36Z
R_3edVV7IiyQ1Iyg2Eo,3654017,new_entry,original,,,"On the 11th of March, Malta announced mandatory quarantine for travellers returning from China, Hong Kong, Singapore, Japan, Iran, South Korea, Italty, Switzerland, Germany, France, Spain. €1,000, enforced by police.",2020-03-11,2020-03-11,2020-03-13,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1009238288978,50.8851343167229,46.655262840462,124,https://www.maltatoday.com.mt/news/national/100934/coronavirus_robert_abela_expected_to_announce_new_measures#.X9gZGBMzY1j,2020-12-15,2020-12-15T02:07:35Z
R_3edVV7IiyQ1Iyg2Dz,3654017,new_entry,original,,,"On the 11th of March, Malta announced mandatory quarantine for travellers returning from China, Hong Kong, Singapore, Japan, Iran, South Korea, Italty, Switzerland, Germany, France, Spain. €1,000, enforced by police.",2020-03-11,2020-03-11,2020-03-13,Malta,MLT,MT,National,0,,,Quarantine,Quarantine outside the home or government facility (i.e. quarantine in a hotel),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1009238288978,50.8851343167229,46.655262840462,124,https://www.maltatoday.com.mt/news/national/100934/coronavirus_robert_abela_expected_to_announce_new_measures#.X9gZGBMzY1j,2020-12-15,2020-12-15T02:07:35Z
R_qz37HgKpTVCvxyFEo,3654017,update,original,End of Policy,,"On the 11th of March, Malta announced mandatory quarantine for travellers returning from China, Hong Kong, Singapore, Japan, Iran, South Korea, Italty, Switzerland, Germany, France, Spain. €1,000, enforced by police. From the 13th of March, the mandatory quarantine is extended to all returning travellers.",2020-03-11,2020-03-11,2020-03-13,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1009238288978,50.8851343167229,46.655262840462,124,NA,2020-12-15,2020-12-15T02:14:17Z
R_qz37HgKpTVCvxyFDz,3654017,update,original,End of Policy,,"On the 11th of March, Malta announced mandatory quarantine for travellers returning from China, Hong Kong, Singapore, Japan, Iran, South Korea, Italty, Switzerland, Germany, France, Spain. €1,000, enforced by police. From the 13th of March, the mandatory quarantine is extended to all returning travellers.",2020-03-11,2020-03-11,2020-03-13,Malta,MLT,MT,National,0,,,Quarantine,Quarantine outside the home or government facility (i.e. quarantine in a hotel),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1009238288978,50.8851343167229,46.655262840462,124,NA,2020-12-15,2020-12-15T02:14:17Z
R_1ML4QFsqgaM8JnPEo,7379850,new_entry,original,,,"From the 13th of March, Maltese authorities will enforce a mandatory 14-day quarantine on all returning travellers.",2020-03-13,2020-03-13,,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1336629810708,50.9161800161568,47.4017959655678,107,https://mt.usembassy.gov/health-alert-u-s-embassy-malta-12/,2020-12-15,2020-12-15T02:17:13Z
R_1ML4QFsqgaM8JnPDz,7379850,new_entry,original,,,"From the 13th of March, Maltese authorities will enforce a mandatory 14-day quarantine on all returning travellers.",2020-03-13,2020-03-13,,Malta,MLT,MT,National,0,,,Quarantine,Quarantine outside the home or government facility (i.e. quarantine in a hotel),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1336629810708,50.9161800161568,47.4017959655678,107,https://mt.usembassy.gov/health-alert-u-s-embassy-malta-12/,2020-12-15,2020-12-15T02:17:13Z
R_DoXx9j1lSI9uFzPEo,7379850,update,original,Change of Policy,Strengthening,"From the 13th of March, Maltese authorities will enforce a mandatory 14-day quarantine on all returning travellers. On the 16th of March, Malta announces the fine for those caught breaking quarantine restrictions increases from €1,000 to €3,000.",2020-03-13,2020-03-13,,Malta,MLT,MT,National,0,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1336629810708,50.9161800161568,47.4017959655678,107,NA,2020-12-15,2020-12-15T02:25:26Z
R_DoXx9j1lSI9uFzPDz,7379850,update,original,Change of Policy,Strengthening,"From the 13th of March, Maltese authorities will enforce a mandatory 14-day quarantine on all returning travellers. On the 16th of March, Malta announces the fine for those caught breaking quarantine restrictions increases from €1,000 to €3,000.",2020-03-13,2020-03-13,,Malta,MLT,MT,National,0,,,Quarantine,Quarantine outside the home or government facility (i.e. quarantine in a hotel),,"",Malta,,,,,,,,,Mandatory with Fines,Police,54.1336629810708,50.9161800161568,47.4017959655678,107,NA,2020-12-15,2020-12-15T02:25:26Z
R_1F4x2PLS11r7GEOBg,2752615,new_entry,original,,,"On the 5th of April, Malta locks down migrant centre Hal Far on Sunday 5th April after covid detected. Police and Military ensuring compliance.",2020-04-05,2020-04-05,2020-05-01,Malta,MLT,MT,National,0,,,Quarantine,Government Quarantine (i.e. quarantine at a government hotel or facility),,"",Malta,,,,,,,,,Mandatory with Fines,"Military,Police",56.7501282674696,53.517515238025,49.9125676830109,134,https://www.reuters.com/article/us-health-coronavirus-malta-idUSKBN21N0TY ; https://timesofmalta.com/articles/view/tight-security-around-hal-far-open-centre-as-residents-placed-under.783740,2020-12-15,2020-12-15T02:49:16Z
