record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,state_IDC,muni_IDC,dispersive_IDC,constraining_IDC,inclusive_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,gdppc_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS,v2x_polyarchy_VDEM
R_1jqh8FQw8ElZM3rNA,4826157,new_entry,original,,,"On February 14, Mongolia decided ""to halt all flights and rail passenger services to and from China"", including those of Mongolian nationals.",2020-02-13,2020-02-14,,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,China,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound,"Flights,Trains",Mandatory (Unspecified/Implied),National Government,53.8507155858279,52.0791253568181,50.4990450542699,191,https://montsame.mn/en/read/215962,2020-04-01,2020-04-01T21:31:17Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_1G30WDKgZnki0dXNA,83685,update,original,Change of Policy,Strengthening,"Mongolia announced the ban of Chinese nationals and foreigners coming from China by plane, train, or road from February 1 to March 30. UPDATE: The original ban last until March 2 has been extended to March 30",2020-02-19,2020-02-19,2020-03-30,Mongolia,MNG,MN,National,1,,,,External Border Restrictions,,,,"China,Hong Kong,Taiwan","One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,,,,,NA ; http://mn.china-embassy.org/chn/lsfw/lsxw/t1746933.htm,2020-06-29,2020-06-29T11:55:11Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_1K3c1K1gjYlxYFANA,6075740,new_entry,original,,,"On February 24, the Mongolian government decided to suspend all flights to and from South Korea until March 2.",2020-02-24,2020-02-24,2020-03-11,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,South Korea,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),National Government,54.0697703638911,52.0926191165783,50.8325615001466,190,https://montsame.mn/en/read/216960,2020-04-01,2020-04-01T23:46:35Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_p0PdodLg2NKC4X7NA,9550549,new_entry,original,,,"On February 24, 2020, the Mongolian government decided to suspend all flights to and from Japan from February 28 to March 11.",2020-02-24,2020-02-28,2020-03-11,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,Japan,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),National Government,53.6273929019671,52.1037768049864,50.9730310632605,189,https://montsame.mn/en/read/217054,2020-04-01,2020-04-01T23:56:34Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_2b3qQx6gNOQ1ELLNA,8163701,new_entry,original,,,"On March 1, the Mongolian government decided to ban entry to all foreign nationals who traveled to South Korea, Japan, Italy, and Iran in the last 14 days.",2020-03-01,2020-03-01,,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,"Iran,Italy,Japan,South Korea","One or more countries, but not all countries",,,,,Foreign Travelers,Inbound,Flights,Mandatory (Unspecified/Implied),National Government,53.4917019937635,52.168822826755,50.993714402517,187,https://www.montsame.mn/en/read/217417,2020-04-01,2020-04-01T23:27:21Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_3RlItO4VDTknbk9NA,9871156,update,original,,,"On February 26, the Mongolian government decided to extend the suspension of coal and other raw material exports from March 2 to March 15. UPDATE: The original suspension of raw material exports was set to last until March, 2, but has been extended to March 15.",2020-02-26,2020-03-02,2020-04-15,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,China,"One or more countries, but not all countries",,,,,Other,Outbound,Land Border,Mandatory (Unspecified/Implied),National Government,53.221863050552,52.2129479930734,51.1929970307187,187,https://montsame.mn/en/read/217115,2020-04-01,2020-04-01T22:04:27Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_27lLx0ZOvIMmIMtNA,6075740,update,original,,,"On February 26, the Mongolian government decided to extend the suspension of flights to and from South Korea from March 2 to March 11. UPDATE: The suspension of flights to and from South Korea was originally set to last until March 2, but has now been extended to March 11.",2020-02-26,2020-03-02,2020-03-11,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,South Korea,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),National Government,53.221863050552,52.2129479930734,51.1929970307187,187,https://montsame.mn/en/read/217054,2020-04-01,2020-04-01T23:52:53Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_6DLE8H8dLce2aYNNA,2797300,new_entry,original,,,"On March 9, 2020, the Mongolian government decided to extend the suspension of flights to and from Japan until March 28.",2020-03-09,2020-03-09,2020-03-28,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,Japan,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),National Government,53.7334895780899,52.3700824049005,51.1209158499754,182,https://montsame.mn/en/read/218237,2020-04-02,2020-04-02T00:57:53Z,0,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_2EH8gfCu5ARWO6TNA,2523294,new_entry,original,,,"On March 11, 2020, the Mongolian government decided to suspend flights to and from Russia, Turkey, and Kazakhstan until March 28.",2020-03-11,2020-03-11,2020-03-28,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,"Kazakhstan,Russia,Turkey","One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),National Government,53.6079851034084,52.3420227350361,51.3660984289023,179,https://montsame.mn/en/read/218535,2020-04-02,2020-04-02T01:29:46Z,1,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
R_3rHY5lqAlWU6tPhNA,3326267,new_entry,original,,,"On March 11, the Mongolian government decided to put a temporary ban on the entry of Russian nationals through the Mongolia-Russia auto road border crossing until March 28, 2020.",2020-03-11,2020-03-11,2020-03-28,Mongolia,MNG,MN,National,0,,,,External Border Restrictions,,,,Russia,"One or more countries, but not all countries",,,,,Foreign Travelers,Inbound,Land Border,Mandatory (Unspecified/Implied),National Government,53.6079851034084,52.3420227350361,51.3660984289023,179,https://montsame.mn/en/read/218535,2020-04-02,2020-04-02T01:36:18Z,1,0,0,,,,,,,,,69,2895,1,1,0.045363374,-0.16432999,-0.20141026,7,38,2959134,11677573630,3946.28078,2.357171189,14.9004072,23.180936,8.28052884,2,2,1.160791993,-0.029415,65654,0.67733323
