date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,url_source1,url_source2,countlove,wiki,ipsos
2020-05-29,Buffalo,NewYork,NA,NA,NA,NA,NA,NA,NA,NA,https://www.oleantimesherald.com/news/hundreds-gather-for-second-olean-protest-against-police-brutality/article_051ec30f-920c-51a0-b8f6-23053e35a998.html,1,0,0
2020-05-29,Elmira,NewYork,50,50,50,NA,NA,NA,NA,NA,https://www.stargazette.com/story/news/local/2020/05/30/elmira-ny-residents-protest-death-minneapolis-man-george-floyd/5286100002/,1,0,0
2020-05-29,NewRochelle,NewYork,70,70,70,NA,NA,NA,NA,NA,https://www.lohud.com/story/news/local/2020/06/01/police-side-peaceful-protesters-george-floyd-outrage/5308033002/,1,0,0
2020-05-29,NewYork,NewYork,1000,1000,1000,NA,NA,NA,NA,NA,https://www.newsday.com/long-island/george-floyd-protests-minneapolis-li-1.45055017,1,0,0
2020-05-29,NewYorkCity,NewYork,500,500,500,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,NA,0,1,0
2020-05-29,Plattsburgh,NewYork,10,10,10,NA,NA,NA,NA,NA,https://www.pressrepublican.com/news/local_news/am-i-going-to-die-black-lives-matter-protest-held-in-plattsburgh/article_54a05486-27a3-5728-9c44-1138a9fb05e3.html,1,0,0
2020-05-29,WhitePlains,NewYork,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_(state),http://westchester.news12.com/story/42188438/your-officers-cannot-act-with-impunity-vigil-held-to-protest-minnesota-death-of-george-floyd,1,1,0
2020-05-29,Albuquerque,NewMexico,NA,NA,NA,NA,NA,NA,NA,NA,https://www.detroitnews.com/story/news/nation/2020/05/29/minneapolis-protests-spread-cities-across-us/111878532/,1,0,0
2020-05-29,LasCruces,NewMexico,20,20,20,NA,NA,NA,NA,NA,https://www.lcsun-news.com/story/news/2020/05/30/las-cruces-residents-protest-george-floyd-death-racism/5285284002/,1,0,0
2020-05-29,SantaFe,NewMexico,250,250,250,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,https://www.abqjournal.com/1461021/peaceful-protest-in-santa-fe-draws-hundreds-carrying-signs-singing-ex-the-moment-we-quit-is-the-moment-they-win-said-one-of-the-protesters.html,1,1,0
2020-05-29,SanteFe,NewMexico,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-05-29,Willingboro,NewJersey,NA,NA,NA,NA,NA,NA,NA,NA,https://www.courierpostonline.com/story/news/2020/05/30/burlington-county-protesters-demand-justice-for-floyd/5294343002/,1,0,0
2020-05-29,LasVegas,Nevada,400,200,300,1,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Nevada,https://www.reviewjournal.com/local/the-strip/2-photojournalists-including-review-journal-staffer-arrested-covering-george-floyd-protest-2039655/,1,1,0
2020-05-29,Lincoln,Nebraska,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Nebraska,https://www.omaha.com/news/crime/gov-ricketts-praises-peaceful-protesters-while-denouncing-property-destruction-in-lincoln-omaha/article_16e579ae-2e97-57d3-8fc2-e2c847afb50e.html,1,1,0
2020-05-29,Omaha,Nebraska,1000,1000,1000,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Nebraska,https://www.omaha.com/news/local/from-unrest-to-unease-nebraska-protesters-and-politicians-take-stock-of-a-historic-weekend/article_438dacc2-a97e-5473-a163-8f79b4e17c2a.html,1,1,0
2020-05-29,Helena,Montana,20,20,20,NA,NA,NA,NA,NA,https://helenair.com/news/local/demonstrators-gather-in-helena-to-protest-the-killing-of-george-floyd/article_c43c84f3-0710-514f-abda-ccd528c07e7c.html,1,0,0
2020-05-29,Missoula,Montana,200,100,150,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Montana,https://helenair.com/news/local/demonstrators-gather-in-helena-to-protest-the-killing-of-george-floyd/article_c43c84f3-0710-514f-abda-ccd528c07e7c.html,1,1,0
2020-05-29,BlueSprings,Missouri,10,10,10,NA,NA,NA,NA,NA,https://fox4kc.com/news/blue-springs-teens-one-person-protest-inspires-others-growing-even-larger/,1,0,0
2020-05-29,Columbia,Missouri,650,650,650,NA,NA,NA,NA,NA,https://www.columbiatribune.com/news/20200529/remembering-floyd-columbia-marchers-protest-black-manrsquos-death,1,0,0
2020-05-29,KansasCity,Missouri,300,100,200,0,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Missouri,https://www.kansascity.com/news/local/article243108071.html,1,1,1
2020-05-29,Springfield,Missouri,200,200,200,NA,NA,NA,NA,NA,https://www.news-leader.com/story/news/local/ozarks/2020/05/29/springfield-protesters-carry-signs-black-lives-matter-and-i-cant-breathe-march/5284185002/,1,0,0
2020-05-29,St.Joseph,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,https://www.kq2.com/content/news/SJPD-responds-to-protesters-on-third-day-of-George-Floyd-protests--570914981.html,1,0,0
2020-05-29,St.Louis,Missouri,200,200,200,NA,NA,NA,NA,NA,https://www.stltoday.com/news/local/metro/several-hundred-protesters-gather-in-st-louis-to-protest-deadly-arrest-in-minneapolis/article_1dad790b-137f-5da1-8875-5363540b63ab.html,1,0,0
2020-05-29,Jackson,Mississippi,25,20,22.5,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,https://www.clarionledger.com/story/news/2020/06/01/jackson-ms-protest-peaceful-gov-reeves-vows-action-against-violence/5309018002/,1,1,1
2020-05-29,Oxford,Mississippi,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-05-29,Petal,Mississippi,200,200,200,NA,NA,NA,NA,NA,https://apnews.com/d801ac536d542ac570d3f8c1b470b84f,1,0,0
2020-05-29,Brainerd,Minnesota,60,60,60,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minnesota,NA,0,1,0
2020-05-29,GrandMarais,Minnesota,100,100,100,NA,NA,NA,NA,NA,https://www.wtip.org/grand-marais-rally-may-29-quiet-peaceful,1,0,0
2020-05-29,Mankato,Minnesota,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minnesota,NA,0,1,0
2020-05-29,Minneapolis,Minnesota,NA,NA,NA,1,1,1,1,NA,https://www.mndaily.com/article/2020/06/br-five-arrested-after-dinkytown-protest-monday-night,1,0,1
2020-05-29,Minneapolis,Minnesota,1000,1000,1000,1,1,1,1,NA,https://minnesota.cbslocal.com/2020/05/29/athletes-organize-take-a-knee-march-over-the-killing-of-george-floyd/,1,0,1
2020-05-29,Minneapolis–SaintPaul,Minnesota,NA,NA,NA,1,1,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minneapolis%E2%80%93Saint_Paul,NA,0,1,0
2020-05-29,Rochester,Minnesota,150,150,150,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minnesota,https://www.kimt.com/content/news/Hours-after-arrest-of-former-police-officer-protesters-gather-at-Rochester-LEC-570872271.html,1,1,0
2020-05-29,Rochester,Minnesota,150,150,150,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minnesota,https://www.postbulletin.com/news/6513301-Death-of-Mpls.-man-fuels-protest-in-Rochester,1,1,0
2020-05-29,St.Cloud,Minnesota,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minnesota,https://www.sctimes.com/story/news/local/2020/05/29/peaceful-demonstrations-follow-memorial-george-floyd-st-cloud/5288657002/,1,1,0
2020-05-29,St.Paul,Minnesota,NA,NA,NA,1,1,1,1,NA,https://www.kimt.com/content/news/Minnesota-National-Guard-to-be-fully-mobilized-Walz-said-80-percent-of-rioters-not-from-MN-570892871.html,1,0,1
2020-05-29,AnnArbor,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mlive.com/news/ann-arbor/2020/05/ypsilanti-woman-shown-being-punched-by-deputy-released-from-jail-will-speak-at-friday-protest.html,1,0,0
2020-05-29,BayCity,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mlive.com/news/saginaw-bay-city/2020/05/bay-city-man-detained-by-police-in-detroit-says-peaceful-friday-protest-quickly-grew-violent.html,1,0,0
2020-05-29,Detroit,Michigan,1500,100,800,1,1,1,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Michigan,https://www.mlive.com/news/2020/05/police-brutality-protests-in-michigan-what-you-need-to-know-from-this-weekends-rallies-riots.html,1,1,0
2020-05-29,Kalamazoo,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mlive.com/news/kalamazoo/2020/05/throngs-crowd-downtown-kalamazoo-from-days-second-protest.html,1,0,0
2020-05-29,Lansing,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lansingstatejournal.com/story/news/local/2020/05/31/more-than-1-000-protest-against-police-brutality-lansings-capitol/5299814002/,1,0,0
2020-05-29,Marquette,Michigan,5,5,5,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Michigan,https://www.uppermichiganssource.com/content/news/Group-gathers-in-Marquette-to-protest-the-death-of-George-Floyd--570882431.html,1,1,0
2020-05-29,PittsfieldTownship,Michigan,500,500,500,NA,NA,NA,NA,NA,https://www.mlive.com/news/2020/05/police-brutality-protests-in-michigan-what-you-need-to-know-from-this-weekends-rallies-riots.html,1,0,0
2020-05-29,Ypsilanti,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mlive.com/news/ann-arbor/2020/05/day-of-rest-postpones-police-brutality-protest-in-ypsilanti-township-to-monday.html,1,0,0
2020-05-29,Arlington,Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,https://www.yourarlington.com/arlington-archives/town-school/town-news/17254-protests-060120.html,1,0,0
2020-05-29,Boston,Massachusetts,200,200,200,1,0,0,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://www.bostonherald.com/2020/05/29/minneapolis-george-floyd-police-killing-protested-in-boston/,1,1,1
2020-05-29,Salem,Massachusetts,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,NA,0,1,0
2020-05-29,Springfield,Massachusetts,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://www.wwlp.com/news/local-news/hampden-county/peaceful-protest-in-springfield-to-honor-george-floyd/,1,1,1
2020-05-29,Baltimore,Maryland,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maryland,https://www.baltimoresun.com/maryland/baltimore-city/bs-md-ci-baltimore-protest-george-floyd-20200530-bjz7m3jcdbg2vazznu7nujdqne-story.html,1,1,1
2020-05-29,Portland,Maine,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maine,NA,0,1,0
2020-05-29,NewOrleans,Louisiana,50,50,50,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Louisiana,https://www.tennessean.com/story/news/american-south/2020/05/30/george-floyd-protests-new-orleans-crowds-gather-solidarity-minneapolis/5284826002/,1,1,0
2020-05-29,BowlingGreen,Kentucky,NA,NA,NA,1,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kentucky,https://www.bgdailynews.com/news/truck-strikes-woman-during-protest-outside-bgpd-headquarters-driver-arrested/article_45acb924-7650-5341-b3ea-c3c7fbca0c87.html,1,1,0
2020-05-29,Lexington,Kentucky,100,100,100,NA,NA,NA,NA,NA,https://www.kentucky.com/news/local/counties/fayette-county/article243109411.html,1,0,0
2020-05-29,Louisville,Kentucky,100,100,100,1,0,0,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kentucky,https://apnews.com/8d411463f159e217fed1f7654f9060a0,1,1,0
2020-05-29,JunctionCity,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,http://www.junctioncityunion.com/news/community-members-come-together-in-peaceful-protest-friday-in-heritage-park/article_f27a4324-a2dd-11ea-8d61-c7e11dc24804.html,1,0,0
2020-05-29,Manhattan,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,https://themercury.com/news/demonstrators-peacefully-protest-in-manhattan-after-george-floyds-death/article_cda31aac-ffe8-55d0-8566-2faebed0d382.html,1,0,0
2020-05-29,CedarRapids,Iowa,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,NA,0,1,0
2020-05-29,DesMoines,Iowa,1000,100,550,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://www.iowastatedaily.com/news/iowa-des-moines-protest-riot-police-george-floyd-derek-chauvin/article_ee7cf8e6-a244-11ea-8156-2748a7495eda.html,1,1,0
2020-05-29,IowaCity,Iowa,100,100,100,NA,NA,NA,NA,NA,https://dailyiowan.com/2020/06/01/at-coral-ridge-mall-police-meet-protesters-with-chemical-irritant-flashbangs/,1,0,0
2020-05-29,SiouxCity,Iowa,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://siouxcityjournal.com/news/local/govt-and-politics/sioux-city-people-rally-for-justice-for-family-of-george-floyd-killed-in-minneapolis/article_8c9a121c-8807-57de-acb7-de1d45ad43e8.html,1,1,0
2020-05-29,Waterloo,Iowa,500,500,500,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,http://kwwl.com/2020/05/29/hundreds-march-for-george-floyd-in-waterloo/,1,1,0
2020-05-29,Elkhart,Indiana,200,200,200,NA,NA,NA,NA,NA,https://www.wndu.com/content/news/Peaceful-rally-in-Elkhart-Friday-in-response-to-the-death-of-George-Floyd--570886741.html,1,0,0
2020-05-29,FortWayne,Indiana,200,100,150,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Indiana,https://www.wane.com/news/local-news/fort-wayne-police-dont-anticipate-violent-protests-in-city/,1,1,0
2020-05-29,Indianapolis,Indiana,100,100,100,1,0,0,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Indiana,https://www.indystar.com/story/news/local/indianapolis/2020/05/30/indianapolis-protests-what-we-know-night-turned-violent/5290415002/,1,1,0
2020-05-29,Marion,Indiana,2,2,2,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Indiana,https://www.chronicle-tribune.com/news/local/locals-protest-death-of-george-floyd/article_44cbd10d-395c-55a2-bfad-1ec0295e43eb.html,1,1,0
2020-05-29,Alton,Illinois,NA,NA,NA,NA,NA,NA,NA,NA,https://www.thetelegraph.com/news/article/Over-150-residents-unite-for-8220-Black-Lives-15309555.php,1,0,0
2020-05-29,Bloomington,Illinois,15,15,15,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://herald-review.com/news/local/public_safety/watch-now-bloomington-normal-black-lives-matter-protest-slaying-of-george-floyd/video_b50f82cf-87a5-5b58-b69a-99d4b3c7b452.html,1,1,0
2020-05-29,Chicago,Illinois,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Chicago,https://www.chicagotribune.com/news/breaking/ct-floyd-protest-bean-downtown-20200529-cz2zy4fuvzaova2lmqycdxe5gi-story.html,1,1,1
2020-05-29,Geneva,Illinois,100,100,100,NA,NA,NA,NA,NA,https://www.kcchronicle.com/2020/05/29/protestors-march-down-route-38/dt3vw29/,1,0,0
2020-05-29,Joliet,Illinois,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,NA,0,1,1
2020-05-29,Schaumburg,Illinois,130,130,130,NA,NA,NA,NA,NA,https://www.dailyherald.com/news/20200529/with-rallies-and-walks-suburbanites-condemn-george-floyds-death-cry-for-racial-unity,1,0,0
2020-05-29,IdahoFalls,Idaho,70,70,70,NA,NA,NA,NA,NA,https://www.eastidahonews.com/2020/05/locals-hold-rally-to-protest-the-death-of-george-floyd/,1,0,0
2020-05-29,Honolulu,Hawaii,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-05-29,Kailua-Kona,Hawaii,NA,NA,NA,NA,NA,NA,NA,NA,https://www.westhawaiitoday.com/2020/05/30/hawaii-news/kona-protesters-join-blm-protests-in-response-to-floyd-murder/,1,0,0
2020-05-29,Athens,Georgia,100,100,100,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Georgia,NA,0,1,0
2020-05-29,Atlanta,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ajc.com/news/crime--law/majority-protesters-arrested-last-weekend-were-from-atlanta-figures-show/uberbc97GLizAXDSVgpNEN/,1,0,0
2020-05-29,Brunswick,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wsav.com/news/local-news/stop-killing-black-people-groups-protest-peacefully-in-savannah-brunswick/,1,0,0
2020-05-29,Rome,Georgia,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-05-29,Savannah,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wsav.com/news/local-news/stop-killing-black-people-groups-protest-peacefully-in-savannah-brunswick/,1,0,0
2020-05-29,Pensacola,Florida,400,300,350,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Florida,https://www.pnj.com/story/news/2020/05/29/pensacola-florida-protest-of-george-floyd-death-gathered-graffiti-bridge/5282792002/,1,1,1
2020-05-29,Tallahassee,Florida,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wctv.tv/content/news/Protestors-begin-their-march-on-North-Monroe-Street--570905271.html,1,0,0
2020-05-29,Windermere,Florida,200,200,200,NA,NA,NA,NA,NA,https://www.orlandosentinel.com/news/crime/os-ne-george-floyd-derek-chauvin-orange-county-house-20200529-wacqubxih5fd7edy2n5p2kbr5i-story.html,1,0,0
2020-05-29,Washington,DistrictofColumbia,2000,2000,2000,NA,NA,NA,NA,NA,https://www.wusa9.com/article/news/local/dc/george-floyd-protest-dc-white-house-capitol-hill-trump-hotel-highways/65-54c61594-cef6-40d8-9e14-b57adc026d5e,1,0,0
2020-05-29,"Washington,D.C.",DistrictofColumbia,NA,NA,NA,1,0,0,1,"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",NA,0,1,0
2020-05-29,Bethel,Connecticuticut,NA,NA,NA,NA,NA,NA,NA,NA,https://www.newstimes.com/local/article/Some-people-need-to-wake-up-Protest-15318437.php,1,0,0
2020-05-29,Hartford,Connecticuticut,300,100,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.ctpost.com/policereports/article/George-Floyd-protest-underway-in-Bridgeport-15305439.php,1,1,0
2020-05-29,NewHaven,Connecticuticut,NA,NA,NA,NA,NA,NA,NA,NA,https://www.fox61.com/article/news/local/new-haven-police-chief-takes-questions-from-protesters-head-on/520-6e0d62dc-464f-4ebe-a44b-77b58714d2a7,1,0,0
2020-05-29,NewLondon,Connecticuticut,NA,NA,NA,NA,NA,NA,NA,NA,https://www.theday.com/article/20200529/NWS01/200529402,1,0,0
2020-05-29,Boulder,Colorado,50,50,50,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Colorado,https://www.dailycamera.com/boulder-county-residents-to-host-a-justice-for-george-floyd-protest-saturday-in-boulder,1,1,0
2020-05-29,Denver,Colorado,100,100,100,NA,NA,NA,NA,NA,https://denverite.com/2020/05/29/denver-protest-george-floyd-friday/,1,0,0
2020-05-29,Bakersfield,California,200,200,200,1,1,1,1,NA,https://www.bakersfield.com/news/man-who-allegedly-drove-car-through-downtown-protesters-arrested/article_36da3f10-a27f-11ea-b65c-df4893d5b24a.html,1,0,1
2020-05-29,Fontana,California,100,100,100,1,0,1,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,NA,0,1,0
2020-05-29,Fresno,California,NA,NA,NA,NA,NA,NA,NA,NA,https://www.fresnobee.com/news/local/article243115231.html,1,0,0
2020-05-29,LaMesa,California,12,12,12,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,NA,0,1,0
2020-05-29,LosAngeles,California,100,100,100,NA,NA,NA,NA,NA,https://www.latimes.com/california/story/2020-05-30/a-night-of-vandalism-looting-and-despair-in-downtown-this-is-all-depressing,1,0,0
2020-05-29,MountainView,California,250,250,250,NA,NA,NA,NA,NA,https://www.almanacnews.com/news/2020/06/01/weekend-demonstrations-extend-into-monday-as-peninsula-residents-protest-death-of-george-floyd,1,0,0
2020-05-29,Oakland,California,7500,7500,7500,NA,NA,NA,NA,NA,https://www.wsbtv.com/news/trending/police-precinct-overrun-by-protesters-minneapolis/T6EPJMZFNJHGXMRKXDUXRITKTA/,1,0,0
2020-05-29,Oxnard,California,20,20,20,NA,NA,NA,NA,NA,https://keyt.com/news/ventura-county/2020/05/29/oxnard-residents-gather-to-protest-police-brutality-following-the-death-of-george-floyd/,1,0,0
2020-05-29,RanchoCucamonga,California,500,100,300,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,https://www.dailybulletin.com/more-than-100-protest-george-floyds-death-in-rancho-cucamonga,1,1,0
2020-05-29,Redding,California,150,150,150,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,https://www.redding.com/story/news/2020/06/01/protesters-police-join-redding-march-george-floyd/5308779002/,1,1,0
2020-05-29,Sacramento,California,300,100,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,https://www.abc10.com/article/news/local/sacramento/sacramento-officers-injured-during-protest/103-756f2473-1484-470f-8ccf-c83d419a64c8,1,1,0
2020-05-29,SanFrancisco,California,NA,NA,NA,NA,NA,NA,NA,NA,https://www.latimes.com/california/story/2020-05-29/protesters-outraged-over-george-floyd-death-shut-down-101-freeway-in-san-jose,1,0,0
2020-05-29,SanJose,California,1000,100,550,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,https://www.sfgate.com/news/article/9-arrested-in-California-protest-over-George-15303074.php,1,1,0
2020-05-29,SantaBarbara,California,NA,NA,NA,NA,NA,NA,NA,NA,https://keyt.com/lifestyle/community/2020/05/31/black-lives-matter-protest-to-take-place-in-santa-barbara/,1,0,0
2020-05-29,SantaClarita,California,300,300,300,NA,NA,NA,NA,NA,https://www.dailynews.com/santa-clarita-protesters-urge-justice-for-george-floyd-killing,1,0,0
2020-05-29,SantaMonica,California,NA,NA,NA,NA,NA,NA,NA,NA,https://www.smdp.com/george-floyd-protesters-gather-by-santa-monica-pier/192254,1,0,0
2020-05-29,Vallejo,California,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-05-29,Flagstaff,Arizona,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,https://azdailysun.com/news/local/crime-and-courts/people-in-flagstaff-protest-death-of-george-floyd-police-brutality/article_9eeb68c1-3a6c-5e64-a72c-1ab957e1c577.html,1,1,1
2020-05-29,Maricopa,Arizona,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Arizona,NA,0,1,0
