"","Date","Location","Attendees","Event (legacy; see tags)","Tags","Curated","Source","Total Articles","City","State Name","State Code","NAME","STNAME","SUMLEV","STATE","COUNTY","PLACE","COUSUB","CONCIT","PRIMGEO_FLAG","FUNCSTAT","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016","POPESTIMATE2017","POPESTIMATE2018","POPESTIMATE2019"
"2728",2020-06-13,"New Orleans, LA",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.nola.com/news/crime_police/article_f3132588-adc5-11ea-9d07-33279ea39f38.html",2,"New Orleans","Louisiana","LA","New Orleans","Louisiana","162","22","000","55000","00000","00000",0,"A","343829",343828,347772,360735,369787,378637,383940,389742,391843,391493,391004,390144
"2729",2020-06-13,"Palmdale, CA",100,"Racial Injustice","Civil Rights; For racial justice; For continued investigation","Yes","https://www.desertsun.com/story/news/2020/06/13/police-investigate-hanging-death-black-man-palmdale-california/3183842001/",1,"Palmdale","California","CA","Palmdale","California","162","06","000","55156","00000","00000",0,"A","152750",152733,152936,153996,154861,156495,156770,156988,156739,156558,156158,155079
"2730",2020-06-13,"Atlanta, GA",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.reuters.com/article/us-minneapolis-police-atlanta-idUSKBN23K0RI",3,"Atlanta","Georgia","GA","Atlanta","Georgia","162","13","000","04000","00000","00000",0,"A","420003",427059,429410,437812,449016,453990,461154,468303,479174,491670,498183,506811
"2731",2020-06-13,"City Hall, North Charleston, SC",50,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.postandcourier.com/news/north-charleston-protesters-decry-2003-killing-of-armed-mentally-ill-alleged-shoplifter/article_8ce48b1e-acec-11ea-bfeb-afa163f57f0f.html",1,"City Hall, North Charleston","South Carolina","SC","North Charleston","South Carolina","162","45","000","50875","00000","00000",0,"A","97471",97579,97949,99898,101994,104050,106754,108597,109738,110820,113077,115382
"2732",2020-06-13,"State Capitol, Columbia, SC",200,"Racial Injustice","Civil Rights; Education; For racial justice","Yes","https://www.wistv.com/2020/06/13/sc-teachers-join-protest-support-black-lives-matter/",2,"State Capitol, Columbia","South Carolina","SC","Columbia","South Carolina","162","45","000","16000","00000","00000",0,"A","129272",130421,130774,131302,131761,131527,131781,133616,134129,134005,132770,131674
"2733",2020-06-13,"State Capitol, Montgomery, AL",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.montgomeryadvertiser.com/story/news/2020/06/13/hundreds-take-knee-montgomery-black-lives-matter-rally-pray-future/5341955002/",2,"State Capitol, Montgomery","Alabama","AL","Montgomery","Alabama","162","01","000","51000","00000","00000",0,"A","205764",205501,205593,205198,203946,202439,201435,201018,200441,200047,198899,198525
"2734",2020-06-13,"Boston, MA",1000,"Racial Injustice","Civil Rights; For racial justice; For transgender rights","Yes","https://www.wcvb.com/article/thousands-march-in-boston-for-transgender-racial-equality-june-13-2020/32859362",1,"Boston","Massachusetts","MA","Boston","Massachusetts","162","25","000","07000","00000","00000",0,"A","617594",617792,621048,630505,642955,653002,662855,670491,679848,687788,691147,692600
"2735",2020-06-13,"Vallejo, CA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://abc7news.com/sean-monterrosa-vallejo-man-shot-police-shooting/6246598/",1,"Vallejo","California","CA","Vallejo","California","162","06","000","81666","00000","00000",0,"A","115942",115914,116137,116709,117599,118550,119602,120477,120949,121546,121677,121692
"2736",2020-06-13,"Richmond, VA",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.nbc12.com/2020/06/13/hundreds-protesters-attend-march-downtown-richmond/",7,"Richmond","Virginia","VA","Richmond","Virginia","162","51","000","67000","00000","00000",0,"A","204214",204375,204302,206391,210794,213860,217044,220856,225369,227230,229221,230436
"2737",2020-06-13,"Naples, FL",100,"Racial Injustice","Civil Rights; For racial justice; Against business","Yes","https://www.naplesnews.com/story/news/local/2020/06/13/two-protests-black-lives-matter-oakes-farms-seed-table-market/3174827001/",2,"Naples","Florida","FL","Naples","Florida","162","12","000","47625","00000","00000",0,"A","19537",19519,19568,19804,20057,20410,20787,21330,21744,21923,22029,22088
"2738",2020-06-13,"St. Petersburg, FL",2000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.tampabay.com/news/2020/06/13/tense-moments-at-back-the-blue-rally-as-cop-supporters-protesters-come-together-in-tampa/",1,"St. Petersburg","Florida","FL","St. Petersburg","Florida","162","12","000","63000","00000","00000",0,"A","244769",245177,245222,245871,246656,248453,252225,255041,259266,262588,264466,265351
"2739",2020-06-13,"Tampa, FL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Counter protest; Police","Yes","https://www.tampabay.com/news/2020/06/13/tense-moments-at-back-the-blue-rally-as-cop-supporters-protesters-come-together-in-tampa/",2,"Tampa","Florida","FL","Tampa","Florida","162","12","000","71000","00000","00000",0,"A","335709",336150,337053,342589,348090,355172,362664,371464,380344,391026,397232,399700
"2740",2020-06-13,"Aiken, SC",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.aikenstandard.com/news/before-next-protest-aiken-black-lives-matter-group-maintains-momentum-with-family-event/article_cd496988-adc1-11ea-a48c-e3f0dd99f11e.html",1,"Aiken","South Carolina","SC","Aiken","South Carolina","162","45","000","00550","00000","00000",0,"A","29524",29594,29655,29730,29820,29917,29951,30325,30627,30740,30783,30869
"2741",2020-06-13,"Jefferson, TX",60,"Racial Injustice","Civil Rights; For racial justice; Against Confederate symbol","Yes","https://www.marshallnewsmessenger.com/news/jefferson-residents-rally-for-removal-of-statue/article_48eec746-adc1-11ea-ab31-531bece5a9fc.html",2,"Jefferson","Texas","TX","Jefferson","Texas","162","48","000","37528","00000","00000",0,"A","2106",2106,2095,2088,2055,2040,2023,2013,1990,1976,1931,1915
"2742",2020-06-13,"Lockhart, TX",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.statesman.com/news/20200613/lockhart-residents-march-to-have-confederate-monument-removed-honor-george-floyd",2,"Lockhart","Texas","TX","Lockhart","Texas","162","48","000","43240","00000","00000",0,"A","12698",12690,12746,12808,12845,12977,13102,13275,13360,13719,13794,14133
"2743",2020-06-13,"State Capitol, Salem, OR",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html",2,"State Capitol, Salem","Oregon","OR","Salem","Oregon","162","41","000","64900","00000","00000",0,"A","154637",154931,155247,156171,157369,158814,160675,163175,166478,169627,172646,174365
"2744",2020-06-13,"Hillsboro, OR",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html",1,"Hillsboro","Oregon","OR","Hillsboro","Oregon","162","41","000","34100","00000","00000",0,"A","91611",92265,92559,94274,96343,98160,99827,102550,105374,107433,108201,109128
"2745",2020-06-13,"Portland, OR",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html",6,"Portland","Oregon","OR","Portland","Oregon","162","41","000","59000","00000","00000",0,"A","583776",583793,585429,595451,604264,609890,620510,631366,642720,647924,650837,654741
"2746",2020-06-13,"Beecher, MI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.mlive.com/news/flint/2020/06/its-up-to-us-beecher-protesters-stand-up-to-racial-injustice.html",1,"Beecher","Michigan","MI","Beecher","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747",2020-06-13,"San Antonio, TX",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kens5.com/article/news/community/lgbtq-community-holds-black-lives-matter-march-in-downtown-san-antonio/273-2b1bda8a-8479-4345-b4c1-e80b197a8e77",1,"San Antonio","Texas","TX","San Antonio","Texas","162","48","000","65000","00000","00000",0,"A","1327407",1326161,1332299,1357120,1383075,1408339,1435456,1464043,1487843,1511154,1530016,1547253
"2748",2020-06-13,"Quincy, FL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wtxl.com/news/florida-news/quincy-gadsden-county-shows-how-to-march-peacefully",1,"Quincy","Florida","FL","Quincy","Florida","162","12","000","59325","00000","00000",0,"A","7972",8024,8019,7917,7820,7685,7638,7551,7550,7512,7227,6827
"2749",2020-06-13,"Berra Park, St. Louis, MO",60,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html",1,"Berra Park, St. Louis","Missouri","MO","St. Louis","Missouri","162","29","000","65000","00000","00000",0,"A","319294",319289,319336,319344,319416,318476,317399,316010,312633,308233,303419,300576
"2750",2020-06-13,"Ferguson, MO",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html",1,"Ferguson","Missouri","MO","Ferguson","Missouri","162","29","000","23986","00000","00000",0,"A","21203",21190,21180,21165,21138,21089,21046,21001,20825,20708,20608,20525
"2751",2020-06-13,"Crestwood, MO",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html",1,"Crestwood","Missouri","MO","Crestwood","Missouri","162","29","000","17218","00000","00000",0,"A","11912",11885,11883,11902,11915,11911,11912,11917,11877,11855,11847,11834
"2752",2020-06-13,"Wildwood, MO",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html",1,"Wildwood","Missouri","MO","Wildwood","Missouri","162","29","000","79820","00000","00000",0,"A","35517",35305,35312,35396,35458,35475,35509,35552,35463,35432,35438,35432
"2753",2020-06-13,"Maryland Heights, MO",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html",1,"Maryland Heights","Missouri","MO","Maryland Heights","Missouri","162","29","000","46586","00000","00000",0,"A","27472",27471,27461,27456,27438,27389,27358,27318,27110,26979,26992,26956
"2754",2020-06-13,"Webster Groves, MO",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html",1,"Webster Groves","Missouri","MO","Webster Groves","Missouri","162","29","000","78154","00000","00000",0,"A","22995",23019,23006,22992,23098,23228,23189,23163,22991,22901,22860,22819
"2755",2020-06-13,"Waterloo, MO",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html",1,"Waterloo","Missouri","MO","Waterloo","Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2756",2020-06-13,"Scranton, PA",2000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wnep.com/article/news/local/lackawanna-county/thousands-show-up-for-black-lives-matter-rally-in-scranton/523-09ca437b-2b75-4f4f-bc0e-dbc949934e84",2,"Scranton","Pennsylvania","PA","Scranton","Pennsylvania","162","42","000","69000","00000","00000",0,"A","76089",76083,76079,75926,76024,75831,75443,77149,77235,77214,77017,76653
"2757",2020-06-13,"Courthouse Square, Opelika, AL",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.oanow.com/news/local/latest-opelika-march-aimed-at-keeping-conversations-going/article_28a9263a-ac06-509a-b5dd-0bd7c7d5a872.html",1,"Courthouse Square, Opelika","Alabama","AL","Opelika","Alabama","162","01","000","57048","00000","00000",0,"A","26477",26491,26535,27488,28141,28715,29133,29487,29864,30309,30626,30908
"2758",2020-06-13,"Boynton Beach, FL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wptv.com/news/region-s-palm-beach-county/boynton-beach/protesters-gather-in-boynton-beach-over-george-floyds-death",1,"Boynton Beach","Florida","FL","Boynton Beach","Florida","162","12","000","07875","00000","00000",0,"A","68217",68293,68411,68905,70049,71305,73155,74005,75877,77711,77949,78679
"2759",2020-06-13,"Las Cruces, NM",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.ktsm.com/local/las-cruces-news/for-second-week-las-cruces-protesters-force-closure-of-major-intersections/",1,"Las Cruces","New Mexico","NM","Las Cruces","New Mexico","162","35","000","39380","00000","00000",0,"A","97618",97706,98284,100212,101045,101238,101192,101113,101313,101963,102812,103432
"2760",2020-06-13,"Stamford, CT",200,"Racial Injustice","Civil Rights; For racial justice","Yes","https://www.stamfordadvocate.com/local/article/Stamford-rally-goers-urged-to-turn-passion-into-15338274.php",1,"Stamford","Connecticut","CT","Stamford","Connecticut","162","09","000","73000","00000","00000",0,"A","122643",122633,122781,123988,125046,126306,127951,128352,128974,129880,129806,129638
"2761",2020-06-13,"Pittsburgh, PA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://pittsburgh.cbslocal.com/2020/06/13/oakland-to-squirrel-hill-protests/",1,"Pittsburgh","Pennsylvania","PA","Pittsburgh","Pennsylvania","162","42","000","61000","00000","00000",0,"A","305704",305245,305283,306012,306355,306902,305964,304070,304643,301494,300570,300286
"2762",2020-06-13,"Concord, NC",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wcnc.com/article/news/local/concord-nc-peaceful-protest-george-floyd-wendell-moore/275-f1e904a7-2d3b-4653-83ca-339622a3f18f",1,"Concord","North Carolina","NC","Concord","North Carolina","162","37","000","14100","00000","00000",0,"A","79066",79389,79571,80725,82134,83416,85395,87490,89763,92164,94192,96341
"2763",2020-06-13,"Canyon, TX",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.amarillo.com/news/20200613/canyon-resident-organizes-peaceful-rally-protest",1,"Canyon","Texas","TX","Canyon","Texas","162","48","000","12532","00000","00000",0,"A","13303",13311,13359,13663,13802,14169,14672,14844,14995,15067,15672,15945
"2764",2020-06-13,"Bayside High School, Virginia Beach, VA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html",1,"Bayside High School, Virginia Beach","Virginia","VA","Virginia Beach","Virginia","162","51","000","82000","00000","00000",0,"A","437994",437903,438859,442583,445044,447706,448864,450304,450983,449896,449849,449974
"2765",2020-06-13,"Maury High School, Norfolk, VA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html",1,"Maury High School, Norfolk","Virginia","VA","Norfolk","Virginia","162","51","000","57000","00000","00000",0,"A","242803",242827,242999,243655,246149,245468,246576,246457,245680,244543,243585,242742
"2766",2020-06-13,"Portsmouth, VA",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html",1,"Portsmouth","Virginia","VA","Portsmouth","Virginia","162","51","000","64000","00000","00000",0,"A","95535",95526,95451,95748,96480,96075,95829,96336,95165,94838,94750,94398
"2767",2020-06-13,"New Albany, IN",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.newsandtribune.com/news/protestors-rally-against-racism-injustice-during-new-albany-march/article_be4a035a-adb9-11ea-b3a8-d3d9a2e30cc8.html",1,"New Albany","Indiana","IN","New Albany","Indiana","162","18","000","52326","00000","00000",0,"A","36372",36374,36406,36412,36454,36692,36570,36624,36571,36482,36681,36843
"2768",2020-06-13,"Surprise, AZ",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.azcentral.com/story/news/local/phoenix/2020/06/14/phoenix-protesters-speak-against-racism-injustice-and-police-brutality/3186093001/",1,"Surprise","Arizona","AZ","Surprise","Arizona","162","04","000","71510","00000","00000",0,"A","117517",117473,117643,119617,122266,125035,127880,130336,132846,134781,137717,141664
"2769",2020-06-13,"Queen Creek, AZ",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.azcentral.com/story/news/local/phoenix/2020/06/14/phoenix-protesters-speak-against-racism-injustice-and-police-brutality/3186093001/",1,"Queen Creek","Arizona","AZ","Queen Creek","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2770",2020-06-13,"Bowling Green, KY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wbko.com/2020/06/14/bowling-green-for-peace-holds-peaceful-protest-in-downtown-bowling-green/",1,"Bowling Green","Kentucky","KY","Bowling Green","Kentucky","162","21","000","08902","00000","00000",0,"A","58067",59407,59727,60357,61294,62698,63528,64940,66087,67866,68633,70543
"2771",2020-06-13,"Panama City, FL",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wjhg.com/content/news/Unity-rally-brings-residents-and-police-officers-together-571245291.html",1,"Panama City","Florida","FL","Panama City","Florida","162","12","000","54700","00000","00000",0,"A","36484",34660,34721,34779,35150,35702,36450,37056,37187,37164,37107,34667
"2772",2020-06-13,"Greensboro, NC",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://myfox8.com/news/protesters-march-through-target-and-harris-teeter-in-north-greensboro/",1,"Greensboro","North Carolina","NC","Greensboro","North Carolina","162","37","000","28000","00000","00000",0,"A","269666",268936,269598,272430,276041,279244,282261,284610,289182,291537,294518,296710
"2773",2020-06-13,"North Park, San Diego, CA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca",1,"North Park, San Diego","California","CA","San Diego","California","162","06","000","66000","00000","00000",0,"A","1307402",1301929,1305906,1319592,1336776,1355320,1375831,1387323,1402089,1412621,1421917,1423851
"2774",2020-06-13,"Coronado, CA",300,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca",1,"Coronado","California","CA","Coronado","California","162","06","000","16378","00000","00000",0,"A","18912",24701,23961,23336,23194,23347,23549,23682,25084,24323,21336,23731
"2775",2020-06-13,"Pacific Beach, San Diego, CA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca",1,"Pacific Beach, San Diego","California","CA","San Diego","California","162","06","000","66000","00000","00000",0,"A","1307402",1301929,1305906,1319592,1336776,1355320,1375831,1387323,1402089,1412621,1421917,1423851
"2776",2020-06-13,"San Diego, CA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca",1,"San Diego","California","CA","San Diego","California","162","06","000","66000","00000","00000",0,"A","1307402",1301929,1305906,1319592,1336776,1355320,1375831,1387323,1402089,1412621,1421917,1423851
"2777",2020-06-13,"Milford, DE",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.delawareonline.com/story/news/2020/06/13/family-and-friends-march-memory-milford-man-killed-police/3184467001/",1,"Milford","Delaware","DE","Milford","Delaware","162","10","000","47420","00000","00000",0,"A","9559",9591,9620,9760,9928,10272,10429,10597,10809,11033,11356,11732
"2778",2020-06-13,"Charlottesville, VA",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dailyprogress.com/news/local/hundreds-march-in-charlottesville-to-call-for-defunding-of-police/article_9bd524ab-ebb4-5700-8f40-9e59929cc034.html",1,"Charlottesville","Virginia","VA","Charlottesville","Virginia","162","51","000","14968","00000","00000",0,"A","43475",43425,43461,43761,44580,45012,45518,46301,46943,47463,47506,47266
"2779",2020-06-13,"Brunswick, ME",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wabi.tv/content/news/Dozens-march-in-Brunswick-as-part-of-a-black-lives-matter-demonstration-571246061.html",1,"Brunswick","Maine","ME","Brunswick","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2780",2020-06-13,"Salt Lake City, UT",400,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.sltrib.com/news/2020/06/13/salt-lake-city-protesters",1,"Salt Lake City","Utah","UT","Salt Lake City","Utah","162","49","000","67000","00000","00000",0,"A","186440",186433,186643,188265,190183,192121,191837,192163,194680,200932,200435,200567
"2781",2020-06-13,"El Paso, TX",NA,"Racial Injustice","Civil Rights; For racial justice; Pro-LGBTQ","Yes","https://www.ktsm.com/local/el-pasos-lgbtq-community-holds-solidarity-march-for-black-lives-matter/",1,"El Paso","Texas","TX","El Paso","Texas","162","48","000","24000","00000","00000",0,"A","649121",648245,650671,664404,674941,674808,677235,676242,679955,681343,679875,681728
"2782",2020-06-13,"Houma, LA",125,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dailycomet.com/news/20200613/march-for-justice-over-100-people-march-in-houma-protest-saturday",1,"Houma","Louisiana","LA","Houma","Louisiana","162","22","000","36255","00000","00000",0,"N","33727",33664,33632,33613,33573,33815,33989,34025,33713,33242,32970,32696
"2783",2020-06-13,"Crowley, LA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.klfy.com/local/black-lives-matter-peaceful-protesters-take-to-the-streets-of-crowley/",1,"Crowley","Louisiana","LA","Crowley","Louisiana","162","22","000","18650","00000","00000",0,"A","13265",13265,13268,13214,13162,13147,13135,13055,12955,12796,12653,12588
"2784",2020-06-13,"Mercer Island, Seattle, WA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.king5.com/article/news/local/wives-of-seattle-seahawks-lead-march-in-support-of-black-lives-matter/281-ccf6ba22-8529-4e9a-9cff-cf51d6886cad",2,"Mercer Island, Seattle","Washington","WA","Seattle","Washington","162","53","000","63000","00000","00000",0,"A","608660",608661,610630,622694,635928,653588,670109,687386,709631,728661,742235,753675
"2785",2020-06-13,"Mason, OH",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wcpo.com/news/crime/mason/mason-high-school-students-and-grads-organize-march-hundreds-turn-out",1,"Mason","Ohio","OH","Mason","Ohio","162","39","000","48188","00000","00000",0,"A","30712",30848,30899,31084,31197,31386,31551,32550,32938,33222,33580,33870
"2786",2020-06-13,"Bettendorf, IA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kwqc.com/content/news/Black-Lives-Matter-protest-held-in-Bettendorf-571246571.html",1,"Bettendorf","Iowa","IA","Bettendorf","Iowa","162","19","000","06355","00000","00000",0,"A","33217",33205,33276,33665,34104,34625,35048,35387,35611,35783,36332,36543
"2787",2020-06-13,"Lawton, OK",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.swoknews.com/news/justice-for-all-rally-lifts-by-spirit-hope/article_00df713c-9dc2-5c77-aedd-4456a34e540b.html",1,"Lawton","Oklahoma","OK","Lawton","Oklahoma","162","40","000","41850","00000","00000",0,"A","96867",96867,97849,98208,98415,96977,96660,95965,94117,94009,92945,93025
"2788",2020-06-13,"Belton, TX",300,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.tdtnews.com/news/central_texas_news/article_8de0567a-ade5-11ea-b64a-bf896563fcf8.html",1,"Belton","Texas","TX","Belton","Texas","162","48","000","07492","00000","00000",0,"A","18216",18233,18484,18905,19344,19559,20167,20577,20914,21620,22341,22885
"2789",2020-06-13,"Florissant, MO",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://www.stlamerican.com/news/local_news/respect-us-protest-group-returns-to-florissant-for-seventh-evening/article_71afe74e-adf0-11ea-b160-af959e3cac32.html",1,"Florissant","Missouri","MO","Florissant","Missouri","162","29","000","24778","00000","00000",0,"A","52158",52260,52235,52430,52379,52265,52172,52072,51652,51380,51147,50952
"2790",2020-06-13,"Riverhead, NY",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://riverheadlocal.com/2020/06/14/in-riverhead-protesters-demand-racial-justice-and-an-end-to-police-brutality/",1,"Riverhead","New York","NY","Riverhead","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791",2020-06-13,"Washington, DC",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://www.salamancapress.com/washington-demonstrators-gather-for-third-weekend/video_ab5dfad4-b0fd-5935-bf34-2270909dadce.html",6,"Washington","District of Columbia","DC","Washington","District of Columbia","162","11","000","50000","00000","00000",0,"N","601723",601767,605226,619800,634924,650581,662328,675400,685815,694906,701547,705749
"2792",2020-06-13,"Sioux Falls, SD",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://kelo.com/news/articles/2020/jun/15/no-arrests-at-saturdays-sioux-falls-black-lives-matter-protest/1029461/",1,"Sioux Falls","South Dakota","SD","Sioux Falls","South Dakota","162","46","000","59020","00000","00000",0,"A","153888",153978,154533,156471,159847,163478,167050,170183,173503,177636,180398,183793
"2793",2020-06-13,"Eugene, OR",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kptv.com/news/district-ready-to-listen-after-protesters-tear-down-thomas-jefferson-statue-in-front-of-portland/article_0b34b048-af63-11ea-b32d-63eb6ae35316.html",1,"Eugene","Oregon","OR","Eugene","Oregon","162","41","000","23850","00000","00000",0,"A","156185",156431,156527,157424,158238,158441,160260,162910,165927,169391,170701,172622
